st13
1.000000 0.002738
0.999938 0.002746
0.999751 0.002772
0.999439 0.002814
0.999003 0.002872
0.998443 0.002948
0.997759 0.003041
0.996950 0.003150
0.996018 0.003277
0.994962 0.003421
0.993782 0.003582
0.992480 0.003761
0.991055 0.003956
0.989507 0.004170
0.987838 0.004401
0.986046 0.004649
0.984134 0.004916
0.982101 0.005200
0.979948 0.005503
0.977675 0.005823
0.975284 0.006162
0.972774 0.006519
0.970146 0.006894
0.967400 0.007287
0.964539 0.007699
0.961561 0.008129
0.958469 0.008578
0.955262 0.009044
0.951942 0.009529
0.948509 0.010031
0.944964 0.010552
0.941309 0.011091
0.937544 0.011647
0.933669 0.012220
0.929686 0.012811
0.925597 0.013418
0.921401 0.014042
0.917100 0.014683
0.912695 0.015339
0.908188 0.016011
0.903579 0.016698
0.898869 0.017399
0.894059 0.018115
0.889152 0.018844
0.884147 0.019586
0.879047 0.020341
0.873852 0.021108
0.868565 0.021886
0.863185 0.022675
0.857715 0.023474
0.852155 0.024283
0.846508 0.025100
0.840775 0.025925
0.834956 0.026757
0.829054 0.027596
0.823070 0.028440
0.817006 0.029290
0.810862 0.030143
0.804642 0.031001
0.798345 0.031861
0.791974 0.032722
0.785530 0.033585
0.779014 0.034449
0.772430 0.035312
0.765777 0.036174
0.759059 0.037034
0.752275 0.037892
0.745429 0.038746
0.738522 0.039597
0.731555 0.040442
0.724530 0.041283
0.717450 0.042117
0.710315 0.042945
0.703128 0.043765
0.695890 0.044578
0.688604 0.045382
0.681270 0.046177
0.673891 0.046963
0.666469 0.047739
0.659006 0.048503
0.651503 0.049257
0.643962 0.049999
0.636385 0.050729
0.628774 0.051446
0.621131 0.052151
0.613458 0.052842
0.605757 0.053519
0.598029 0.054182
0.590277 0.054830
0.582502 0.055464
0.574707 0.056081
0.566893 0.056684
0.559063 0.057270
0.551217 0.057839
0.543359 0.058392
0.535491 0.058927
0.527613 0.059445
0.519728 0.059945
0.511839 0.060427
0.503947 0.060890
0.496053 0.061334
0.488161 0.061758
0.480272 0.062163
0.472387 0.062548
0.464509 0.062912
0.456641 0.063256
0.448783 0.063578
0.440937 0.063879
0.433107 0.064157
0.425293 0.064414
0.417498 0.064647
0.409723 0.064857
0.401971 0.065044
0.394243 0.065207
0.386542 0.065345
0.378869 0.065459
0.371226 0.065547
0.363615 0.065610
0.356038 0.065647
0.348497 0.065658
0.340994 0.065643
0.333531 0.065601
0.326109 0.065531
0.318730 0.065434
0.311396 0.065310
0.304110 0.065157
0.296872 0.064977
0.289685 0.064768
0.282550 0.064530
0.275470 0.064264
0.268445 0.063970
0.261478 0.063646
0.254571 0.063294
0.247725 0.062913
0.240941 0.062503
0.234223 0.062065
0.227570 0.061598
0.220986 0.061103
0.214470 0.060580
0.208026 0.060029
0.201655 0.059451
0.195358 0.058845
0.189138 0.058213
0.182994 0.057554
0.176930 0.056870
