st10
0.282550 -0.028453
0.289685 -0.028416
0.296872 -0.028377
0.304110 -0.028337
0.311396 -0.028295
0.318730 -0.028252
0.326109 -0.028207
0.333531 -0.028161
0.340994 -0.028113
0.348497 -0.028065
0.356038 -0.028016
0.363615 -0.027965
0.371226 -0.027914
0.378869 -0.027862
0.386542 -0.027808
0.394243 -0.027754
0.401971 -0.027699
0.409723 -0.027643
0.417498 -0.027585
0.425293 -0.027527
0.433107 -0.027467
0.440937 -0.027407
0.448783 -0.027345
0.456641 -0.027283
0.464509 -0.027219
0.472387 -0.027154
0.480272 -0.027088
0.488161 -0.027021
0.496053 -0.026953
0.503947 -0.026883
0.511839 -0.026813
0.519728 -0.026742
0.527613 -0.026670
0.535491 -0.026597
0.543359 -0.026523
0.551217 -0.026449
0.559063 -0.026374
0.566893 -0.026298
0.574707 -0.026222
0.582502 -0.026146
0.590277 -0.026069
0.598029 -0.025992
0.605757 -0.025916
0.613458 -0.025839
0.621131 -0.025762
0.628774 -0.025686
0.636385 -0.025610
0.643962 -0.025535
0.651503 -0.025460
0.659006 -0.025386
0.666469 -0.025313
0.673891 -0.025241
0.681270 -0.025169
0.688604 -0.025099
0.695890 -0.025030
0.703128 -0.024962
0.710315 -0.024896
0.717450 -0.024831
0.724530 -0.024767
0.731555 -0.024704
0.738522 -0.024643
0.745429 -0.024583
0.752275 -0.024525
0.759059 -0.024468
0.765777 -0.024413
0.772430 -0.024358
0.779014 -0.024306
0.785530 -0.024254
0.791974 -0.024203
0.798345 -0.024154
0.804642 -0.024106
0.810862 -0.024058
0.817006 -0.024012
0.823070 -0.023966
0.829054 -0.023921
0.834956 -0.023877
0.840775 -0.023833
0.846508 -0.023790
0.852155 -0.023746
0.857715 -0.023704
0.863185 -0.023661
0.868565 -0.023618
0.873852 -0.023575
0.879047 -0.023532
0.884147 -0.023489
0.889152 -0.023446
0.894059 -0.023402
0.898869 -0.023358
0.903579 -0.023314
0.908188 -0.023269
0.912695 -0.023224
0.917100 -0.023178
0.921401 -0.023132
0.925597 -0.023085
0.929686 -0.023038
0.933669 -0.022990
0.937544 -0.022942
0.941309 -0.022894
0.944964 -0.022845
0.948509 -0.022796
0.951942 -0.022747
0.955262 -0.022699
0.958469 -0.022650
0.961561 -0.022601
0.964539 -0.022553
0.967400 -0.022505
0.970146 -0.022458
0.972774 -0.022412
0.975284 -0.022366
0.977675 -0.022321
0.979948 -0.022278
0.982101 -0.022236
0.984134 -0.022195
0.986046 -0.022156
0.987838 -0.022119
0.989507 -0.022083
0.991055 -0.022050
0.992480 -0.022019
0.993782 -0.021990
0.994962 -0.021963
0.996018 -0.021939
0.996950 -0.021917
0.997759 -0.021899
0.998443 -0.021883
0.999003 -0.021869
0.999439 -0.021859
0.999751 -0.021851
0.999938 -0.021847
1.000000 -0.021846
