st14
1.000000 0.002321
0.999938 0.002329
0.999751 0.002352
0.999439 0.002390
0.999003 0.002443
0.998443 0.002512
0.997759 0.002596
0.996950 0.002696
0.996018 0.002811
0.994962 0.002942
0.993782 0.003089
0.992480 0.003252
0.991055 0.003431
0.989507 0.003626
0.987838 0.003838
0.986046 0.004066
0.984134 0.004310
0.982101 0.004572
0.979948 0.004850
0.977675 0.005146
0.975284 0.005458
0.972774 0.005788
0.970146 0.006136
0.967400 0.006501
0.964539 0.006883
0.961561 0.007283
0.958469 0.007701
0.955262 0.008136
0.951942 0.008589
0.948509 0.009060
0.944964 0.009547
0.941309 0.010053
0.937544 0.010575
0.933669 0.011115
0.929686 0.011671
0.925597 0.012244
0.921401 0.012833
0.917100 0.013439
0.912695 0.014060
0.908188 0.014696
0.903579 0.015347
0.898869 0.016013
0.894059 0.016693
0.889152 0.017386
0.884147 0.018093
0.879047 0.018811
0.873852 0.019542
0.868565 0.020284
0.863185 0.021036
0.857715 0.021798
0.852155 0.022570
0.846508 0.023350
0.840775 0.024138
0.834956 0.024933
0.829054 0.025734
0.823070 0.026541
0.817006 0.027352
0.810862 0.028168
0.804642 0.028987
0.798345 0.029808
0.791974 0.030631
0.785530 0.031455
0.779014 0.032279
0.772430 0.033103
0.765777 0.033925
0.759059 0.034745
0.752275 0.035562
0.745429 0.036376
0.738522 0.037186
0.731555 0.037990
0.724530 0.038789
0.717450 0.039582
0.710315 0.040368
0.703128 0.041146
0.695890 0.041916
0.688604 0.042678
0.681270 0.043431
0.673891 0.044174
0.666469 0.044907
0.659006 0.045629
0.651503 0.046340
0.643962 0.047039
0.636385 0.047727
0.628774 0.048402
0.621131 0.049064
0.613458 0.049714
0.605757 0.050349
0.598029 0.050971
0.590277 0.051579
0.582502 0.052173
0.574707 0.052751
0.566893 0.053315
0.559063 0.053863
0.551217 0.054395
0.543359 0.054912
0.535491 0.055412
0.527613 0.055896
0.519728 0.056362
0.511839 0.056812
0.503947 0.057245
0.496053 0.057659
0.488161 0.058056
0.480272 0.058434
0.472387 0.058794
0.464509 0.059134
0.456641 0.059456
0.448783 0.059758
0.440937 0.060039
0.433107 0.060301
0.425293 0.060542
0.417498 0.060762
0.409723 0.060960
0.401971 0.061137
0.394243 0.061292
0.386542 0.061424
0.378869 0.061533
0.371226 0.061620
0.363615 0.061682
0.356038 0.061721
0.348497 0.061736
0.340994 0.061726
0.333531 0.061691
0.326109 0.061630
0.318730 0.061544
0.311396 0.061433
0.304110 0.061295
0.296872 0.061131
0.289685 0.060941
0.282550 0.060723
0.275470 0.060479
0.268445 0.060208
0.261478 0.059910
0.254571 0.059585
0.247725 0.059232
0.240941 0.058852
0.234223 0.058446
0.227570 0.058012
0.220986 0.057551
0.214470 0.057064
0.208026 0.056550
0.201655 0.056009
0.195358 0.055443
0.189138 0.054852
0.182994 0.054235
0.176930 0.053593
0.170946 0.052927
0.165044 0.052237
0.159225 0.051524
0.153492 0.050789
0.147845 0.050031
0.142285 0.049252
0.136815 0.048452
0.131435 0.047633
0.126148 0.046794
0.120953 0.045937
0.115853 0.045062
0.110848 0.044170
0.105941 0.043263
0.101131 0.042340
0.096421 0.041403
0.091812 0.040453
0.087305 0.039490
0.082900 0.038515
0.078599 0.037529
0.074403 0.036534
0.070314 0.035529
0.066331 0.034516
0.062456 0.033496
0.058691 0.032468
0.055036 0.031435
0.051491 0.030397
0.048058 0.029354
0.044738 0.028307
0.041531 0.027257
0.038439 0.026204
0.035461 0.025149
0.032600 0.024093
0.029854 0.023036
0.027226 0.021978
0.024716 0.020921
0.022325 0.019863
0.020052 0.018806
0.017899 0.017749
0.015866 0.016694
0.013954 0.015640
0.012162 0.014588
0.010493 0.013537
0.008945 0.012487
0.007520 0.011439
0.006218 0.010393
0.005038 0.009349
0.003982 0.008306
0.003050 0.007264
0.002241 0.006224
0.001557 0.005185
0.000997 0.004146
0.000561 0.003109
0.000249 0.002072
0.000062 0.001036
0.000000 0.000000
0.000062 -0.000743
0.000249 -0.001485
0.000561 -0.002224
0.000997 -0.002960
0.001557 -0.003692
0.002241 -0.004418
0.003050 -0.005137
0.003982 -0.005848
0.005038 -0.006551
0.006218 -0.007243
0.007520 -0.007925
0.008945 -0.008595
0.010493 -0.009252
0.012162 -0.009896
0.013954 -0.010525
0.015866 -0.011140
0.017899 -0.011738
0.020052 -0.012320
0.022325 -0.012886
0.024716 -0.013433
0.027226 -0.013962
0.029854 -0.014473
0.032600 -0.014965
0.035461 -0.015438
0.038439 -0.015892
0.041531 -0.016326
0.044738 -0.016740
0.048058 -0.017134
0.051491 -0.017508
0.055036 -0.017863
0.058691 -0.018198
0.062456 -0.018513
0.066331 -0.018808
0.070314 -0.019085
0.074403 -0.019342
0.078599 -0.019581
0.082900 -0.019802
0.087305 -0.020005
0.091812 -0.020190
0.096421 -0.020358
0.101131 -0.020510
0.105941 -0.020646
0.110848 -0.020767
0.115853 -0.020872
0.120953 -0.020964
0.126148 -0.021041
0.131435 -0.021106
0.136815 -0.021158
0.142285 -0.021198
0.147845 -0.021227
0.153492 -0.021245
0.159225 -0.021253
0.165044 -0.021251
0.170946 -0.021241
0.176930 -0.021223
0.182994 -0.021196
0.189138 -0.021163
0.195358 -0.021123
0.201655 -0.021076
0.208026 -0.021024
0.214470 -0.020967
0.220986 -0.020905
0.227570 -0.020839
0.234223 -0.020768
0.240941 -0.020695
0.247725 -0.020618
0.254571 -0.020538
0.261478 -0.020455
0.268445 -0.020370
0.275470 -0.020283
0.282550 -0.020195
0.289685 -0.020104
0.296872 -0.020012
0.304110 -0.019919
