st6
1.000000 0.026534
0.999938 0.026558
0.999751 0.026632
0.999439 0.026755
0.999003 0.026926
0.998443 0.027146
0.997759 0.027415
0.996950 0.027732
0.996018 0.028098
0.994962 0.028511
0.993782 0.028971
0.992480 0.029479
0.991055 0.030033
0.989507 0.030633
0.987838 0.031280
0.986046 0.031971
0.984134 0.032707
0.982101 0.033487
0.979948 0.034310
0.977675 0.035176
0.975284 0.036085
0.972774 0.037034
0.970146 0.038025
0.967400 0.039055
0.964539 0.040124
0.961561 0.041232
0.958469 0.042377
0.955262 0.043559
0.951942 0.044777
0.948509 0.046029
0.944964 0.047316
0.941309 0.048635
0.937544 0.049987
0.933669 0.051370
0.929686 0.052783
0.925597 0.054225
0.921401 0.055696
0.917100 0.057194
0.912695 0.058718
0.908188 0.060268
0.903579 0.061842
0.898869 0.063439
0.894059 0.065058
0.889152 0.066699
0.884147 0.068361
0.879047 0.070041
0.873852 0.071740
0.868565 0.073456
0.863185 0.075188
0.857715 0.076936
0.852155 0.078698
0.846508 0.080473
0.840775 0.082260
0.834956 0.084058
0.829054 0.085867
0.823070 0.087685
0.817006 0.089510
0.810862 0.091343
0.804642 0.093183
0.798345 0.095027
0.791974 0.096876
0.785530 0.098727
0.779014 0.100581
0.772430 0.102436
0.765777 0.104291
0.759059 0.106145
0.752275 0.107997
0.745429 0.109846
0.738522 0.111691
0.731555 0.113531
0.724530 0.115365
0.717450 0.117192
0.710315 0.119011
0.703128 0.120820
0.695890 0.122619
0.688604 0.124407
0.681270 0.126182
0.673891 0.127944
0.666469 0.129690
0.659006 0.131421
0.651503 0.133135
0.643962 0.134831
0.636385 0.136508
0.628774 0.138163
0.621131 0.139798
0.613458 0.141409
0.605757 0.142996
0.598029 0.144558
0.590277 0.146094
0.582502 0.147601
0.574707 0.149080
0.566893 0.150528
0.559063 0.151945
0.551217 0.153329
0.543359 0.154678
0.535491 0.155992
0.527613 0.157270
0.519728 0.158509
0.511839 0.159709
0.503947 0.160868
0.496053 0.161986
0.488161 0.163060
0.480272 0.164089
0.472387 0.165073
0.464509 0.166010
0.456641 0.166899
0.448783 0.167738
0.440937 0.168526
0.433107 0.169262
0.425293 0.169945
0.417498 0.170574
0.409723 0.171148
0.401971 0.171664
0.394243 0.172124
0.386542 0.172524
0.378869 0.172866
0.371226 0.173146
0.363615 0.173365
0.356038 0.173522
0.348497 0.173615
0.340994 0.173645
0.333531 0.173610
0.326109 0.173509
0.318730 0.173343
0.311396 0.173109
0.304110 0.172809
0.296872 0.172441
0.289685 0.172006
0.282550 0.171502
0.275470 0.170929
0.268445 0.170288
0.261478 0.169578
0.254571 0.168799
0.247725 0.167950
0.240941 0.167033
0.234223 0.166047
0.227570 0.164993
0.220986 0.163870
0.214470 0.162679
0.208026 0.161420
0.201655 0.160094
0.195358 0.158701
0.189138 0.157242
0.182994 0.155717
0.176930 0.154127
0.170946 0.152473
0.165044 0.150756
0.159225 0.148976
0.153492 0.147135
0.147845 0.145232
0.142285 0.143270
0.136815 0.141250
0.131435 0.139171
0.126148 0.137036
0.120953 0.134846
0.115853 0.132602
0.110848 0.130304
0.105941 0.127955
0.101131 0.125556
0.096421 0.123107
0.091812 0.120611
0.087305 0.118068
0.082900 0.115479
0.078599 0.112847
0.074403 0.110173
0.070314 0.107457
0.066331 0.104702
0.062456 0.101909
0.058691 0.099078
0.055036 0.096212
0.051491 0.093312
0.048058 0.090379
0.044738 0.087415
0.041531 0.084420
0.038439 0.081397
0.035461 0.078346
0.032600 0.075269
0.029854 0.072167
0.027226 0.069042
0.024716 0.065894
0.022325 0.062725
0.020052 0.059536
0.017899 0.056328
0.015866 0.053103
0.013954 0.049861
0.012162 0.046604
0.010493 0.043333
0.008945 0.040049
0.007520 0.036753
0.006218 0.033446
0.005038 0.030129
0.003982 0.026804
0.003050 0.023470
0.002241 0.020130
0.001557 0.016784
0.000997 0.013433
0.000561 0.010078
0.000249 0.006720
0.000062 0.003361
0.000000 0.000000
0.000062 -0.002754
0.000249 -0.005506
0.000561 -0.008252
0.000997 -0.010991
0.001557 -0.013720
0.002241 -0.016435
0.003050 -0.019136
0.003982 -0.021818
0.005038 -0.024481
0.006218 -0.027121
0.007520 -0.029736
0.008945 -0.032324
0.010493 -0.034882
0.012162 -0.037410
0.013954 -0.039904
0.015866 -0.042362
0.017899 -0.044784
0.020052 -0.047166
0.022325 -0.049508
0.024716 -0.051808
0.027226 -0.054064
0.029854 -0.056274
0.032600 -0.058439
0.035461 -0.060556
0.038439 -0.062624
0.041531 -0.064642
0.044738 -0.066610
0.048058 -0.068526
0.051491 -0.070390
0.055036 -0.072202
0.058691 -0.073960
0.062456 -0.075665
0.066331 -0.077316
0.070314 -0.078912
0.074403 -0.080455
0.078599 -0.081943
0.082900 -0.083377
0.087305 -0.084756
0.091812 -0.086082
0.096421 -0.087354
0.101131 -0.088572
0.105941 -0.089738
0.110848 -0.090850
0.115853 -0.091911
0.120953 -0.092921
0.126148 -0.093879
0.131435 -0.094787
0.136815 -0.095645
0.142285 -0.096455
0.147845 -0.097216
0.153492 -0.097930
0.159225 -0.098598
0.165044 -0.099220
0.170946 -0.099796
0.176930 -0.100329
0.182994 -0.100818
0.189138 -0.101266
0.195358 -0.101671
0.201655 -0.102036
0.208026 -0.102361
0.214470 -0.102647
0.220986 -0.102895
0.227570 -0.103106
0.234223 -0.103281
0.240941 -0.103420
0.247725 -0.103524
0.254571 -0.103594
0.261478 -0.103631
0.268445 -0.103635
0.275470 -0.103608
0.282550 -0.103550
0.289685 -0.103462
0.296872 -0.103344
0.304110 -0.103198
0.311396 -0.103024
0.318730 -0.102822
0.326109 -0.102594
0.333531 -0.102339
0.340994 -0.102060
0.348497 -0.101755
0.356038 -0.101427
0.363615 -0.101075
0.371226 -0.100700
0.378869 -0.100302
0.386542 -0.099884
0.394243 -0.099444
0.401971 -0.098983
0.409723 -0.098503
0.417498 -0.098004
0.425293 -0.097485
0.433107 -0.096949
0.440937 -0.096395
0.448783 -0.095824
0.456641 -0.095237
0.464509 -0.094633
0.472387 -0.094015
0.480272 -0.093382
0.488161 -0.092734
0.496053 -0.092073
0.503947 -0.091399
0.511839 -0.090713
0.519728 -0.090015
0.527613 -0.089305
0.535491 -0.088584
0.543359 -0.087853
0.551217 -0.087112
0.559063 -0.086362
0.566893 -0.085603
0.574707 -0.084836
0.582502 -0.084061
0.590277 -0.083278
0.598029 -0.082488
0.605757 -0.081693
0.613458 -0.080890
0.621131 -0.080083
0.628774 -0.079270
0.636385 -0.078452
0.643962 -0.077629
0.651503 -0.076802
0.659006 -0.075972
0.666469 -0.075137
0.673891 -0.074300
0.681270 -0.073459
0.688604 -0.072615
0.695890 -0.071769
0.703128 -0.070920
0.710315 -0.070069
0.717450 -0.069216
0.724530 -0.068361
0.731555 -0.067504
0.738522 -0.066645
0.745429 -0.065785
0.752275 -0.064924
0.759059 -0.064061
0.765777 -0.063197
0.772430 -0.062332
0.779014 -0.061465
0.785530 -0.060598
0.791974 -0.059730
0.798345 -0.058861
0.804642 -0.057992
0.810862 -0.057122
0.817006 -0.056251
0.823070 -0.055380
0.829054 -0.054509
0.834956 -0.053638
0.840775 -0.052767
0.846508 -0.051897
0.852155 -0.051027
0.857715 -0.050159
0.863185 -0.049291
0.868565 -0.048425
0.873852 -0.047561
0.879047 -0.046699
0.884147 -0.045840
0.889152 -0.044984
0.894059 -0.044132
0.898869 -0.043284
0.903579 -0.042440
0.908188 -0.041602
0.912695 -0.040770
0.917100 -0.039944
0.921401 -0.039126
0.925597 -0.038315
0.929686 -0.037513
0.933669 -0.036721
0.937544 -0.035939
0.941309 -0.035168
0.944964 -0.034409
0.948509 -0.033663
0.951942 -0.032930
0.955262 -0.032213
0.958469 -0.031510
0.961561 -0.030825
0.964539 -0.030156
0.967400 -0.029506
0.970146 -0.028876
0.972774 -0.028265
0.975284 -0.027676
0.977675 -0.027109
0.979948 -0.026564
0.982101 -0.026044
0.984134 -0.025548
0.986046 -0.025078
0.987838 -0.024633
0.989507 -0.024216
0.991055 -0.023827
0.992480 -0.023466
0.993782 -0.023135
0.994962 -0.022833
0.996018 -0.022561
0.996950 -0.022320
0.997759 -0.022110
0.998443 -0.021932
0.999003 -0.021786
0.999439 -0.021672
0.999751 -0.021590
0.999938 -0.021541
1.000000 -0.021525
