0, 1.0009514170040485
0.04289215686274506, 0.9934412955465586
0.06740196078431371, 0.9901821862348177
0.09497549019607843, 0.9867813765182185
0.15318627450980393, 0.9813967611336032
0.20220588235294112, 0.9779959514170039
0.2573529411764707, 0.9753036437246962
0.31862745098039214, 0.9730364372469634
0.38602941176470595, 0.9711943319838056
0.4503676470588235, 0.9696356275303643
0.5851715686274511, 0.9673684210526314
0.6678921568627453, 0.9665182186234816
0.7996323529411767, 0.965242914979757
0.9497549019607844, 0.9641093117408905
1.0324754901960786, 0.9635425101214574
1.1764705882352944, 0.9629757085020242
1.2622549019607843, 0.9625506072874492
1.354166666666667, 0.9622672064777327
1.482843137254902, 0.9619838056680161
1.5625, 0.9617004048582994
1.7064950980392157, 0.9612753036437246
1.8658088235294121, 0.9609919028340079
2.058823529411765, 0.9605668016194331
2.193627450980393, 0.9605668016194331
2.3100490196078436, 0.9602834008097165
2.4509803921568634, 0.9601417004048581
2.5030637254901964, 0.9601417004048581
